"playerID","yearID","teamID","lgID","HR","AB","Age","park","POS","N_i","E","B1","B2","B3"
"vizquom01",1994,"CLE","AL",1,286,27,"Progressive Field","SS",17,"0",0.433966132272746,0.165320431341998,0.020993070646603
"vizquom01",1995,"CLE","AL",6,542,28,"Progressive Field","SS",17,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"vizquom01",1996,"CLE","AL",9,542,29,"Progressive Field","SS",17,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"vizquom01",1997,"CLE","AL",5,565,30,"Progressive Field","SS",17,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"vizquom01",1998,"CLE","AL",2,576,31,"Progressive Field","SS",17,"0",0.426585755873549,0.301119357087211,0.070851613432285
"vizquom01",1999,"CLE","AL",5,574,32,"Progressive Field","SS",17,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"vizquom01",2000,"CLE","AL",7,613,33,"Progressive Field","SS",17,"0",0.387469760957809,0.361638443560622,0.112509737996638
"vizquom01",2001,"CLE","AL",2,611,34,"Progressive Field","SS",17,"0",0.361638443560622,0.387469760957809,0.138382057484932
"vizquom01",2002,"CLE","AL",14,582,35,"Progressive Field","SS",17,"0",0.332608963057116,0.409364877608758,0.167944565172824
"vizquom01",2003,"CLE","AL",2,250,36,"Progressive Field","SS",17,"0",0.301119357087211,0.426585755873549,0.201443273606954
"vizquom01",2004,"CLE","AL",7,567,37,"Progressive Field","SS",17,"0",0.267907663290828,0.438394358112264,0.239124195333962
"vizquom01",2005,"SFN","NL",3,568,38,"AT&T Park","SS",17,"0",0.233711919307885,0.444052646684981,0.281233342900488
"voigtja01",1993,"BAL","AL",6,152,27,"Oriole Park at Camden Yards","RF",3,"0",0.433966132272746,0.165320431341998,0.020993070646603
"voigtja01",1994,"BAL","AL",3,141,28,"Oriole Park at Camden Yards","RF",3,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"voigtja01",1997,"ML4","AL",8,151,31,"County Stadium","LF",3,"1",0.426585755873549,0.301119357087211,0.070851613432285
"walbema01",1994,"MIN","AL",5,338,25,"Hubert H Humphrey Metrodome","C",9,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"walbema01",1995,"MIN","AL",1,393,26,"Hubert H Humphrey Metrodome","C",9,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"walbema01",1996,"MIN","AL",2,215,27,"Hubert H Humphrey Metrodome","C",9,"0",0.433966132272746,0.165320431341998,0.020993070646603
"walbema01",1997,"DET","AL",3,137,28,"Tiger Stadium","C",9,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"walbema01",1998,"ANA","AL",6,338,29,"Angels Stadium of Anaheim","C",9,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"walbema01",1999,"ANA","AL",3,288,30,"Angels Stadium of Anaheim","C",9,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"walbema01",2000,"ANA","AL",6,146,31,"Angels Stadium of Anaheim","C",9,"0",0.426585755873549,0.301119357087211,0.070851613432285
"walbema01",2002,"DET","AL",0,85,33,"Comerica Park","C",9,"0",0.387469760957809,0.361638443560622,0.112509737996638
"walbema01",2003,"DET","AL",1,138,34,"Comerica Park","C",9,"0",0.361638443560622,0.387469760957809,0.138382057484932
"walkech01",1991,"CHN","NL",6,374,33,"Wrigley Field","3B",3,"0",0.387469760957809,0.361638443560622,0.112509737996638
"walkech01",1992,"NYN","NL",4,227,34,"Shea Stadium","3B",3,"0",0.361638443560622,0.387469760957809,0.138382057484932
"walkech01",1993,"NYN","NL",5,213,35,"Shea Stadium","2B",3,"0",0.332608963057116,0.409364877608758,0.167944565172824
"walkela01",1990,"MON","NL",19,419,24,"Stade Olympique","RF",17,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"walkela01",1991,"MON","NL",16,487,25,"Stade Olympique","RF",17,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"walkela01",1992,"MON","NL",23,528,26,"Stade Olympique","RF",17,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"walkela01",1993,"MON","NL",22,490,27,"Stade Olympique","RF",17,"0",0.433966132272746,0.165320431341998,0.020993070646603
"walkela01",1994,"MON","NL",19,395,28,"Stade Olympique","RF",17,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"walkela01",1995,"COL","NL",36,494,29,"Coors Field","RF",17,"1",0.444052646684981,0.233711919307885,0.0410020911066464
"walkela01",1996,"COL","NL",18,272,30,"Coors Field","CF",17,"1",0.438394358112264,0.267907663290828,0.0545737832629464
"walkela01",1997,"COL","NL",49,568,31,"Coors Field","RF",17,"1",0.426585755873549,0.301119357087211,0.070851613432285
"walkela01",1998,"COL","NL",23,454,32,"Coors Field","RF",17,"1",0.409364877608758,0.332608963057116,0.0900815941613022
"walkela01",1999,"COL","NL",37,438,33,"Coors Field","RF",17,"1",0.387469760957809,0.361638443560622,0.112509737996638
"walkela01",2000,"COL","NL",9,314,34,"Coors Field","RF",17,"0",0.361638443560622,0.387469760957809,0.138382057484932
"walkela01",2001,"COL","NL",38,497,35,"Coors Field","RF",17,"1",0.332608963057116,0.409364877608758,0.167944565172824
"walkela01",2002,"COL","NL",26,477,36,"Coors Field","RF",17,"1",0.301119357087211,0.426585755873549,0.201443273606954
"walkela01",2003,"COL","NL",16,454,37,"Coors Field","RF",17,"0",0.267907663290828,0.438394358112264,0.239124195333962
"walkela01",2004,"SLN","NL",11,150,38,"Busch Stadium II","RF",17,"1",0.233711919307885,0.444052646684981,0.281233342900488
"walkela01",2004,"COL","NL",6,108,38,"Coors Field","RF",17,"1",0.233711919307885,0.444052646684981,0.281233342900488
"walkela01",2005,"SLN","NL",15,315,39,"Busch Stadium II","RF",17,"0",0.199270162778302,0.442822583951782,0.328016728853172
"walketo04",1996,"MIN","AL",0,82,23,"Hubert H Humphrey Metrodome","3B",14,"0",0.307515683299848,0.0492025093279757,0.00262413383082537
"walketo04",1997,"MIN","AL",3,156,24,"Hubert H Humphrey Metrodome","3B",14,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"walketo04",1998,"MIN","AL",12,528,25,"Hubert H Humphrey Metrodome","2B",14,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"walketo04",1999,"MIN","AL",6,531,26,"Hubert H Humphrey Metrodome","2B",14,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"walketo04",2000,"COL","NL",7,171,27,"Coors Field","2B",14,"0",0.433966132272746,0.165320431341998,0.020993070646603
"walketo04",2000,"MIN","AL",2,77,27,"Hubert H Humphrey Metrodome","2B",14,"0",0.433966132272746,0.165320431341998,0.020993070646603
"walketo04",2001,"COL","NL",12,290,28,"Coors Field","2B",14,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"walketo04",2001,"CIN","NL",5,261,28,"Cinergy Field","2B",14,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"walketo04",2002,"CIN","NL",11,612,29,"Cinergy Field","2B",14,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"walketo04",2003,"BOS","AL",13,587,30,"Fenway Park II","2B",14,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"walketo04",2004,"CHN","NL",15,372,31,"Wrigley Field","2B",14,"0",0.426585755873549,0.301119357087211,0.070851613432285
"walketo04",2005,"CHN","NL",12,397,32,"Wrigley Field","2B",14,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"wallati01",1990,"MON","NL",21,626,33,"Stade Olympique","3B",8,"0",0.387469760957809,0.361638443560622,0.112509737996638
"wallati01",1991,"MON","NL",13,577,34,"Stade Olympique","3B",8,"0",0.361638443560622,0.387469760957809,0.138382057484932
"wallati01",1992,"MON","NL",9,537,35,"Stade Olympique","3B",8,"0",0.332608963057116,0.409364877608758,0.167944565172824
"wallati01",1993,"LAN","NL",12,477,36,"Dodger Stadium","3B",8,"0",0.301119357087211,0.426585755873549,0.201443273606954
